location,Family,Subfamily,genus,species,subspecies,original entry,Source,Calibration,FO_LO,Age,pal_lat
U1356A,Gonyaulacaceae,Cribroperidinioideae,Operculodinium,janduchenei,NA,67% C7n,"Bijl et al., 2018",0.67 in mag_C7n,FO,24.130959999999998,-58.7108328
U1356A,Peridiniaceae,Deflandreoideae,Palaeocystodinium,golzowense,NA,50% C5ACn,"Bijl et al., 2018",0.5 in mag_C5ACn,LO,13.9045,-59.97528
U1356A,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,amoenum,NA,75% in C12n,"Bijl et al., 2018",0.75 in mag_C12n,LO,30.70175,-58.229825
U1356A,Gonyaulacaceae,other,Pyxidinopsis,fairhavenensis,NA,0% C5ACn.2n,"Bijl et al., 2018",0 in mag_C5ACn,LO,14.07,-59.9488
U1356A,Gonyaulacaceae,other,Pyxidinopsis,reticulata,NA,55% C5Cr,"Bijl et al., 2018",0.55 in mag_C5Cr,FO,16.9523,-59.487632
U1356A,Gonyaulacaceae,other,Pyxidinopsis,fairhavenensis,NA,50% C6Cn.1n,"Bijl et al., 2018",0.5 in mag_C6Cn.1n,FO,22.659,-58.81387
U1356A,Gonyaulacaceae,other,Pyxidinopsis,tuberculata,NA,80% C6Cn.1n,"Bijl et al., 2018",0.8 in mag_C6Cn.1n,LO,22.602,-58.817859999999996
U1356A,Gonyaulacaceae,other,Pyxidinopsis,vesiculata,NA,50% C6Cn.1n,"Bijl et al., 2018",0.5 in mag_C6Cn.1n,FO,22.659,-58.81387
U1356A,Gonyaulacaceae,other,Pyxidinopsis,tuberculata,NA,100% C6Cn.3n,"Bijl et al., 2018",1 in mag_C6Cn.3n,FO,23.233,-58.77369
U1356A,Order Gonyaulacales Family uncertain,uncertain,Reticulatosphaera,actinocoronata,NA,25% C5ABn.2n,"Bijl et al., 2018",0.25 in mag_C5ABn,LO,13.54675,-60.03252
U1356A,Order Gonyaulacales Family uncertain,uncertain,Reticulatosphaera,actinocoronata,NA,0% in Oi1,"Bijl et al., 2013",0 in iso_Oi1,FO,33.5,-57.949999999999996
U1356A,Protoperidiniaceae,all,Selenopemphix,brinkhuisii,NA,100% C12n,"Bijl et al., 2018",1 in mag_C12n,LO,30.591,-58.240899999999996
U1356A,Protoperidiniaceae,all,Selenopemphix,brinkhuisii,NA,70% in C13n,"Bijl et al., 2018",0.7 in mag_C13n,FO,33.3214,-57.96786
U1356A,Protoperidiniaceae,all,Selenopemphix,undulata,NA,80% C6Cn.1n,"Bijl et al., 2018",0.8 in mag_C6Cn.1n,LO,22.602,-58.817859999999996
U1356A,Protoperidiniaceae,all,Selenopemphix,undulata,NA,100% C6Cn.3n,"Bijl et al., 2018",1 in mag_C6Cn.3n,FO,23.233,-58.77369
U1356A,Protoperidiniaceae,all,Selenopemphix,antarctica,NA,50% C13n,"Bijl et al., 2018",0.5 in mag_C13n,FO,33.431,-57.9569
U1356A,Gonyaulacaceae,Cribroperidinioideae,Stoveracysta,ornata,NA,90% C12r,"Bijl et al., 2018",0.9 in mag_C12r,LO,31.246299999999998,-58.17537
U1356A,Gonyaulacaceae,Cribroperidinioideae,Stoveracysta,kakanuiensis,NA,75% C13n,"Bijl et al., 2018",0.75 in mag_C13n,LO,33.294,-57.9706
U1356A,Gonyaulacaceae,Gonyaulacoideae,Unipontidinium,aquaeductum,NA,0% C5ABn.2n,"Bijl et al., 2018",0 in mag_C5ABn,LO,13.608,-60.02272
U1356A,Gonyaulacaceae,Gonyaulacoideae,Unipontidinium,aquaeductum,NA,50% C5Bn.1n,"Bijl et al., 2018",0.75 in mag_C5Bn,FO,14.87125,-59.8206
U1356A,Order Gonyaulacales Family uncertain,uncertain,Batiacasphaera,sphaerica,NA,50% between 100% C6Cn.1n and 50% C5Cr,"Bijl et al., 2018",0.5 between 1 mag_C6Cn.1n 0.5 mag_C5Cr,FO,19.771,-59.03664
U1307,Gonyaulacaceae,Gonyaulacoideae,Ataxiodinium,confusum,NA,67% C2An.1n,"Aubry et al., 2020",0.67 in mag_C2An.1n,LO,2.7298299999999998,56.754034000000004
U1307,Protoperidiniaceae,all,Barssidinium,graminosum,NA,67% C2An.1n,"Aubry et al., 2020",0.67 in mag_C2An.1n,LO,2.7298299999999998,56.754034000000004
U1307,Protoperidiniaceae,all,Barssidinium,pliocenicum,NA,95% C2An.1n,"Aubry et al., 2020",0.95 in mag_C2An.1n,LO,2.60355,56.77929
U1307,Gonyaulacaceae,Gonyaulacoideae,Impagidinium,solidum,NA,50% C2An.1n,"Aubry et al., 2020",0.5 in mag_C2An.1n,LO,2.8064999999999998,56.7387
911,Gonyaulacaceae,Gonyaulacoideae,Ataxiodinium,choane,NA,100% jaramillio,"Matthiessen and Brenner, 1996",1 in mag_Jaramillo,LO,0.988,80.48
